-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -7.8501   longitude 113.3 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 376.85 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,12,16,6.63
2022,12,17,4.41
2022,12,18,5.33
2022,12,19,1.1
2022,12,20,7.91
2022,12,21,11.67
2022,12,22,4.38
2022,12,23,3.97
2022,12,24,7.26
2022,12,25,2.01
2022,12,26,1.95
2022,12,27,1.2
2022,12,28,11.42
2022,12,29,18.65
2022,12,30,19.26
2022,12,31,16.55
2023,1,1,15.55
2023,1,2,2.71
2023,1,3,0.31
2023,1,4,0.18
2023,1,5,1.35
2023,1,6,2.21
2023,1,7,3.35
2023,1,8,7.25
2023,1,9,4.86
2023,1,10,1.62
2023,1,11,3.77
2023,1,12,2.6
2023,1,13,4.01
2023,1,14,6.92
2023,1,15,7.05
2023,1,16,6.56
2023,1,17,21.65
2023,1,18,5.05
2023,1,19,16.9
2023,1,20,10.93
2023,1,21,19.18
2023,1,22,21.09
2023,1,23,4.16
2023,1,24,2.84
2023,1,25,9.49
2023,1,26,12.76
2023,1,27,22.18
2023,1,28,17.1
2023,1,29,10.7
2023,1,30,2.29
2023,1,31,8.03
2023,2,1,3.7
2023,2,2,1.24
2023,2,3,0.37
2023,2,4,8.07
2023,2,5,4.02
2023,2,6,11.77
2023,2,7,9.14
2023,2,8,9.2
2023,2,9,26.91
2023,2,10,28.98
2023,2,11,23.42
2023,2,12,36.81
2023,2,13,16.07
2023,2,14,10.46
2023,2,15,14.35
2023,2,16,22.06
2023,2,17,25.5
2023,2,18,28.22
2023,2,19,25.7
2023,2,20,10.49
2023,2,21,29.83
2023,2,22,16.81
2023,2,23,5.63
2023,2,24,7.49
2023,2,25,5.32
2023,2,26,8.9
2023,2,27,13.39
2023,2,28,4.25
2023,3,1,6.38
2023,3,2,22.95
2023,3,3,2.44
2023,3,4,3.56
2023,3,5,17.38
2023,3,6,10.95
2023,3,7,0.58
2023,3,8,18.95
2023,3,9,3.02
2023,3,10,1.54
2023,3,11,0.21
2023,3,12,3.08
2023,3,13,3.98
2023,3,14,13.47
2023,3,15,4.93
2023,3,16,3.12
2023,3,17,1.74
2023,3,18,0.4
2023,3,19,4.22
2023,3,20,4.84
2023,3,21,6.48
2023,3,22,7.65
2023,3,23,4.8
2023,3,24,2.05
2023,3,25,3.03
2023,3,26,4.53
2023,3,27,3.0
2023,3,28,6.37
2023,3,29,12.73
2023,3,30,5.79
2023,3,31,11.52
2023,4,1,5.59
2023,4,2,2.88
2023,4,3,7.31
2023,4,4,4.17
2023,4,5,1.2
2023,4,6,11.43
2023,4,7,5.8
2023,4,8,14.04
2023,4,9,22.29
2023,4,10,19.64
2023,4,11,9.04
2023,4,12,6.34
2023,4,13,8.67
2023,4,14,2.85
2023,4,15,13.84
2023,4,16,8.65
2023,4,17,5.32
2023,4,18,0.1
2023,4,19,1.75
2023,4,20,1.43
2023,4,21,13.26
2023,4,22,2.64
2023,4,23,3.71
2023,4,24,1.63
2023,4,25,1.49
2023,4,26,1.79
2023,4,27,0.8
2023,4,28,10.16
2023,4,29,8.96
2023,4,30,2.2
2023,5,1,4.29
2023,5,2,6.99
2023,5,3,10.2
2023,5,4,5.38
2023,5,5,2.15
2023,5,6,1.83
2023,5,7,0.09
2023,5,8,0.08
2023,5,9,3.2
2023,5,10,3.72
2023,5,11,4.78
2023,5,12,1.16
2023,5,13,0.02
2023,5,14,0.02
2023,5,15,0.01
2023,5,16,0.02
2023,5,17,0.01
2023,5,18,0.02
2023,5,19,0.04
2023,5,20,0.02
2023,5,21,0.01
2023,5,22,0.03
2023,5,23,0.03
2023,5,24,0.02
2023,5,25,0.02
2023,5,26,0.02
2023,5,27,0.02
2023,5,28,0.07
2023,5,29,0.17
2023,5,30,0.17
2023,5,31,0.2
2023,6,1,0.02
2023,6,2,0.03
2023,6,3,0.02
2023,6,4,0.36
2023,6,5,1.26
2023,6,6,8.45
2023,6,7,4.0
2023,6,8,0.74
2023,6,9,0.25
2023,6,10,0.2
2023,6,11,1.1
2023,6,12,2.06
2023,6,13,0.48
2023,6,14,0.05
2023,6,15,0.04
2023,6,16,0.01
2023,6,17,0.01
2023,6,18,0.0
2023,6,19,0.02
2023,6,20,0.02
2023,6,21,0.0
2023,6,22,0.0
2023,6,23,0.0
2023,6,24,0.0
2023,6,25,0.61
2023,6,26,1.88
2023,6,27,0.14
2023,6,28,0.2
2023,6,29,0.11
2023,6,30,1.17
2023,7,1,14.9
2023,7,2,6.02
2023,7,3,1.67
2023,7,4,8.57
2023,7,5,8.61
2023,7,6,10.29
2023,7,7,42.2
2023,7,8,5.96
2023,7,9,1.16
2023,7,10,0.17
2023,7,11,0.03
2023,7,12,0.24
2023,7,13,2.37
2023,7,14,0.41
2023,7,15,0.06
2023,7,16,0.0
2023,7,17,0.0
2023,7,18,0.0
2023,7,19,0.0
2023,7,20,0.0
2023,7,21,0.01
2023,7,22,0.01
2023,7,23,0.0
2023,7,24,0.05
2023,7,25,0.06
2023,7,26,0.01
2023,7,27,0.01
2023,7,28,0.01
2023,7,29,0.05
2023,7,30,0.49
2023,7,31,0.35
2023,8,1,0.02
2023,8,2,0.03
2023,8,3,0.06
2023,8,4,0.04
2023,8,5,0.13
2023,8,6,0.2
2023,8,7,0.07
2023,8,8,0.03
2023,8,9,0.04
2023,8,10,0.0
2023,8,11,0.0
2023,8,12,0.04
2023,8,13,0.1
2023,8,14,0.11
2023,8,15,0.14
2023,8,16,0.27
2023,8,17,1.18
2023,8,18,0.5
2023,8,19,0.04
2023,8,20,0.31
2023,8,21,0.36
2023,8,22,0.1
2023,8,23,0.02
2023,8,24,0.04
2023,8,25,0.08
2023,8,26,0.06
2023,8,27,0.55
2023,8,28,0.48
2023,8,29,0.03
2023,8,30,0.0
2023,8,31,0.0
2023,9,1,0.0
2023,9,2,0.0
2023,9,3,0.0
2023,9,4,0.0
2023,9,5,0.0
2023,9,6,0.0
2023,9,7,0.0
2023,9,8,0.0
2023,9,9,0.01
2023,9,10,0.01
2023,9,11,0.01
2023,9,12,0.07
2023,9,13,1.03
2023,9,14,0.72
2023,9,15,0.11
2023,9,16,0.12
2023,9,17,0.71
2023,9,18,0.41
2023,9,19,0.01
2023,9,20,0.0
2023,9,21,0.0
2023,9,22,0.01
2023,9,23,0.0
2023,9,24,0.0
2023,9,25,0.0
2023,9,26,0.0
2023,9,27,0.0
2023,9,28,0.0
2023,9,29,0.0
2023,9,30,0.0
2023,10,1,0.0
2023,10,2,0.0
2023,10,3,0.0
2023,10,4,0.0
2023,10,5,0.0
2023,10,6,0.0
2023,10,7,0.0
2023,10,8,0.0
2023,10,9,0.0
2023,10,10,0.0
2023,10,11,0.0
2023,10,12,0.0
2023,10,13,0.03
2023,10,14,0.04
2023,10,15,0.03
2023,10,16,0.02
2023,10,17,0.01
2023,10,18,0.0
2023,10,19,0.0
2023,10,20,0.0
2023,10,21,0.0
2023,10,22,0.0
2023,10,23,0.05
2023,10,24,0.16
2023,10,25,0.02
2023,10,26,0.01
2023,10,27,0.0
2023,10,28,0.0
2023,10,29,0.0
2023,10,30,0.01
2023,10,31,0.01
2023,11,1,0.0
2023,11,2,0.07
2023,11,3,0.62
2023,11,4,6.6
2023,11,5,1.45
2023,11,6,0.06
2023,11,7,0.14
2023,11,8,0.06
2023,11,9,1.57
2023,11,10,1.65
2023,11,11,0.19
2023,11,12,0.57
2023,11,13,3.33
2023,11,14,4.11
2023,11,15,1.86
2023,11,16,3.0
2023,11,17,4.44
2023,11,18,0.08
2023,11,19,0.05
2023,11,20,0.09
2023,11,21,0.04
2023,11,22,0.29
2023,11,23,2.08
2023,11,24,3.28
2023,11,25,2.74
2023,11,26,2.0
2023,11,27,5.03
2023,11,28,28.73
2023,11,29,6.11
2023,11,30,9.56
2023,12,1,136.0
2023,12,2,34.64
2023,12,3,11.38
2023,12,4,76.21
2023,12,5,39.91
2023,12,6,0.88
2023,12,7,9.62
2023,12,8,10.19
2023,12,9,5.4
2023,12,10,11.56
2023,12,11,2.91
2023,12,12,0.73
2023,12,13,7.34
2023,12,14,14.2
2023,12,15,8.35
2023,12,16,3.92
2023,12,17,0.07
2023,12,18,0.04
2023,12,19,0.01
2023,12,20,0.01
2023,12,21,1.05
2023,12,22,0.45
2023,12,23,0.0
2023,12,24,0.06
2023,12,25,15.07
2023,12,26,0.39
2023,12,27,0.77
2023,12,28,1.64
2023,12,29,6.46
2023,12,30,4.73
2023,12,31,0.95
2024,1,1,4.54
2024,1,2,2.35
2024,1,3,1.68
2024,1,4,2.31
2024,1,5,1.31
2024,1,6,1.23
2024,1,7,2.82
2024,1,8,19.16
2024,1,9,11.66
2024,1,10,6.33
2024,1,11,1.09
2024,1,12,0.59
2024,1,13,0.14
2024,1,14,0.07
2024,1,15,1.49
2024,1,16,13.41
2024,1,17,16.11
2024,1,18,18.05
2024,1,19,14.57
2024,1,20,2.78
2024,1,21,2.02
2024,1,22,8.93
2024,1,23,0.86
2024,1,24,1.0
2024,1,25,1.77
2024,1,26,15.31
2024,1,27,3.14
2024,1,28,14.86
2024,1,29,21.14
2024,1,30,5.74
2024,1,31,33.94
2024,2,1,13.59
2024,2,2,4.45
2024,2,3,29.22
2024,2,4,8.71
2024,2,5,20.29
2024,2,6,57.1
2024,2,7,11.88
2024,2,8,2.57
2024,2,9,6.42
2024,2,10,17.39
2024,2,11,26.94
2024,2,12,7.31
2024,2,13,13.0
2024,2,14,2.42
2024,2,15,1.83
2024,2,16,0.39
2024,2,17,3.42
2024,2,18,8.09
2024,2,19,2.67
2024,2,20,1.34
2024,2,21,5.08
2024,2,22,5.96
2024,2,23,2.91
2024,2,24,2.42
2024,2,25,9.8
2024,2,26,18.48
2024,2,27,2.31
2024,2,28,16.0
2024,2,29,9.59
2024,3,1,14.92
2024,3,2,6.84
2024,3,3,3.29
2024,3,4,8.34
2024,3,5,2.32
2024,3,6,5.72
2024,3,7,7.06
2024,3,8,10.4
2024,3,9,33.17
2024,3,10,4.3
2024,3,11,3.67
2024,3,12,9.17
2024,3,13,18.61
2024,3,14,12.93
2024,3,15,10.62
2024,3,16,3.52
2024,3,17,3.73
2024,3,18,1.47
2024,3,19,0.43
2024,3,20,0.52
2024,3,21,5.07
2024,3,22,5.98
2024,3,23,3.44
2024,3,24,1.31
2024,3,25,4.57
2024,3,26,1.3
2024,3,27,0.09
2024,3,28,1.66
2024,3,29,2.75
2024,3,30,1.99
2024,3,31,6.99
2024,4,1,5.19
2024,4,2,9.85
2024,4,3,1.55
2024,4,4,11.88
2024,4,5,44.48
2024,4,6,2.16
2024,4,7,13.45
2024,4,8,21.83
2024,4,9,19.33
2024,4,10,4.97
2024,4,11,2.28
2024,4,12,2.6
2024,4,13,4.07
2024,4,14,6.21
2024,4,15,2.43
2024,4,16,1.83
2024,4,17,3.4
2024,4,18,3.53
2024,4,19,1.3
2024,4,20,8.23
2024,4,21,7.03
2024,4,22,5.26
2024,4,23,5.83
2024,4,24,3.45
2024,4,25,10.55
2024,4,26,3.0
2024,4,27,0.62
2024,4,28,0.14
2024,4,29,0.06
2024,4,30,0.37
2024,5,1,0.1
2024,5,2,1.03
2024,5,3,0.21
2024,5,4,0.14
2024,5,5,0.07
2024,5,6,0.03
2024,5,7,0.62
2024,5,8,1.34
2024,5,9,2.5
2024,5,10,0.62
2024,5,11,0.12
2024,5,12,0.01
2024,5,13,0.0
2024,5,14,0.0
2024,5,15,0.02
2024,5,16,0.21
2024,5,17,0.55
2024,5,18,0.23
2024,5,19,0.25
2024,5,20,0.12
2024,5,21,0.04
2024,5,22,0.15
2024,5,23,0.23
2024,5,24,2.95
2024,5,25,1.74
2024,5,26,0.3
2024,5,27,1.05
2024,5,28,0.26
2024,5,29,0.29
2024,5,30,0.47
2024,5,31,0.19
2024,6,1,0.51
2024,6,2,0.45
2024,6,3,2.71
2024,6,4,0.9
2024,6,5,0.31
2024,6,6,4.91
2024,6,7,11.51
2024,6,8,6.01
2024,6,9,3.31
2024,6,10,0.51
2024,6,11,0.17
2024,6,12,0.69
2024,6,13,0.38
2024,6,14,3.53
2024,6,15,7.06
2024,6,16,0.25
2024,6,17,0.35
2024,6,18,0.27
2024,6,19,0.05
2024,6,20,0.04
2024,6,21,0.06
2024,6,22,0.19
2024,6,23,0.93
2024,6,24,2.21
2024,6,25,3.1
2024,6,26,1.36
2024,6,27,3.2
2024,6,28,6.18
2024,6,29,1.98
2024,6,30,0.75
2024,7,1,2.45
2024,7,2,11.63
2024,7,3,3.82
2024,7,4,4.88
2024,7,5,0.1
2024,7,6,0.34
2024,7,7,0.68
2024,7,8,0.07
2024,7,9,0.08
2024,7,10,0.04
2024,7,11,0.05
2024,7,12,0.05
2024,7,13,0.01
2024,7,14,0.0
2024,7,15,0.02
2024,7,16,0.01
2024,7,17,0.0
2024,7,18,0.0
2024,7,19,0.0
2024,7,20,0.0
2024,7,21,0.0
2024,7,22,0.0
2024,7,23,0.18
2024,7,24,0.0
2024,7,25,0.01
2024,7,26,0.03
2024,7,27,0.07
2024,7,28,0.24
2024,7,29,0.19
2024,7,30,3.58
2024,7,31,1.26
2024,8,1,0.88
2024,8,2,0.67
2024,8,3,0.41
2024,8,4,0.11
2024,8,5,0.0
2024,8,6,0.0
2024,8,7,0.0
2024,8,8,0.02
2024,8,9,0.01
2024,8,10,0.0
2024,8,11,0.0
2024,8,12,0.0
2024,8,13,0.02
2024,8,14,0.0
2024,8,15,0.0
2024,8,16,0.0
2024,8,17,0.0
2024,8,18,0.0
2024,8,19,0.0
2024,8,20,0.0
2024,8,21,0.0
2024,8,22,0.0
2024,8,23,0.0
2024,8,24,0.12
2024,8,25,0.27
2024,8,26,0.06
2024,8,27,0.14
2024,8,28,0.03
2024,8,29,0.02
2024,8,30,0.0
2024,8,31,0.0
2024,9,1,0.0
2024,9,2,0.0
2024,9,3,0.81
2024,9,4,2.95
2024,9,5,2.0
2024,9,6,0.5
2024,9,7,2.46
2024,9,8,1.11
2024,9,9,0.03
2024,9,10,0.06
2024,9,11,0.02
2024,9,12,0.43
2024,9,13,0.31
2024,9,14,0.06
2024,9,15,0.09
2024,9,16,0.12
2024,9,17,0.05
2024,9,18,0.04
2024,9,19,0.08
2024,9,20,0.03
2024,9,21,0.04
2024,9,22,0.14
2024,9,23,5.24
2024,9,24,5.92
2024,9,25,2.65
2024,9,26,1.97
2024,9,27,0.89
2024,9,28,0.16
2024,9,29,0.1
2024,9,30,0.37
2024,10,1,0.5
2024,10,2,0.16
2024,10,3,0.21
2024,10,4,0.17
2024,10,5,0.16
2024,10,6,0.16
2024,10,7,0.5
2024,10,8,0.53
2024,10,9,0.07
2024,10,10,0.03
2024,10,11,0.02
2024,10,12,0.04
2024,10,13,0.1
2024,10,14,0.11
2024,10,15,0.05
2024,10,16,0.06
2024,10,17,0.19
2024,10,18,0.41
2024,10,19,2.4
2024,10,20,11.64
2024,10,21,9.52
2024,10,22,10.58
2024,10,23,5.06
2024,10,24,0.06
2024,10,25,0.07
2024,10,26,0.02
2024,10,27,0.01
2024,10,28,0.13
2024,10,29,0.4
2024,10,30,2.15
2024,10,31,7.93
2024,11,1,20.16
2024,11,2,15.77
2024,11,3,14.2
2024,11,4,3.6
2024,11,5,0.63
2024,11,6,0.74
2024,11,7,0.5
2024,11,8,1.17
2024,11,9,1.06
2024,11,10,0.41
2024,11,11,2.6
2024,11,12,4.95
2024,11,13,2.35
2024,11,14,0.33
2024,11,15,7.5
2024,11,16,0.9
2024,11,17,4.64
2024,11,18,0.64
2024,11,19,2.49
2024,11,20,1.71
2024,11,21,1.82
2024,11,22,4.42
2024,11,23,1.97
2024,11,24,9.71
2024,11,25,0.93
2024,11,26,5.84
2024,11,27,19.74
2024,11,28,2.34
2024,11,29,15.62
2024,11,30,18.58
2024,12,1,9.8
2024,12,2,10.51
2024,12,3,4.49
2024,12,4,3.79
2024,12,5,9.44
2024,12,6,10.67
2024,12,7,8.78
2024,12,8,10.49
2024,12,9,12.44
2024,12,10,36.86
2024,12,11,20.87
2024,12,12,36.95
2024,12,13,4.98
2024,12,14,18.51
2024,12,15,20.77
2024,12,16,6.33
2024,12,17,10.97
2024,12,18,11.96
2024,12,19,0.95
2024,12,20,1.36
2024,12,21,14.04
2024,12,22,18.72
2024,12,23,11.37
2024,12,24,15.43
2024,12,25,22.45
2024,12,26,12.94
2024,12,27,2.55
2024,12,28,12.52
2024,12,29,2.73
2024,12,30,4.23
2024,12,31,3.2
