-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -7.6426   longitude 112.9104 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 96.02 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,9,27,0.0
2022,9,28,0.0
2022,9,29,12.52
2022,9,30,36.28
2022,10,1,8.92
2022,10,2,6.18
2022,10,3,33.33
2022,10,4,5.09
2022,10,5,0.12
2022,10,6,1.52
2022,10,7,12.98
2022,10,8,7.26
2022,10,9,4.05
2022,10,10,2.13
2022,10,11,4.06
2022,10,12,1.76
2022,10,13,6.68
2022,10,14,14.11
2022,10,15,17.23
2022,10,16,1.58
2022,10,17,7.85
2022,10,18,15.21
2022,10,19,6.04
2022,10,20,3.79
2022,10,21,29.47
2022,10,22,2.68
2022,10,23,12.11
2022,10,24,6.59
2022,10,25,8.36
2022,10,26,15.3
2022,10,27,13.88
2022,10,28,0.09
2022,10,29,0.0
2022,10,30,0.03
2022,10,31,4.25
2022,11,1,5.81
2022,11,2,13.46
2022,11,3,6.86
2022,11,4,7.56
2022,11,5,0.1
2022,11,6,4.09
2022,11,7,11.79
2022,11,8,16.31
2022,11,9,25.96
2022,11,10,1.77
2022,11,11,2.47
2022,11,12,0.97
2022,11,13,3.52
2022,11,14,5.57
2022,11,15,8.28
2022,11,16,5.62
2022,11,17,1.09
2022,11,18,31.56
2022,11,19,20.49
2022,11,20,11.59
2022,11,21,6.15
2022,11,22,10.28
2022,11,23,7.49
2022,11,24,29.72
2022,11,25,8.95
2022,11,26,3.76
2022,11,27,2.43
2022,11,28,18.17
2022,11,29,17.15
2022,11,30,13.63
2022,12,1,16.5
2022,12,2,5.35
2022,12,3,0.68
2022,12,4,5.88
2022,12,5,4.87
2022,12,6,1.0
2022,12,7,1.4
2022,12,8,0.14
2022,12,9,26.26
2022,12,10,11.66
2022,12,11,1.13
2022,12,12,0.09
2022,12,13,0.75
2022,12,14,0.33
2022,12,15,0.48
2022,12,16,9.99
2022,12,17,4.55
2022,12,18,7.08
2022,12,19,3.67
2022,12,20,9.1
2022,12,21,14.78
2022,12,22,3.64
2022,12,23,3.8
2022,12,24,4.73
2022,12,25,1.87
2022,12,26,2.9
2022,12,27,1.95
2022,12,28,4.21
2022,12,29,15.21
2022,12,30,15.77
2022,12,31,19.85
2023,1,1,19.19
2023,1,2,1.21
2023,1,3,0.3
2023,1,4,0.1
2023,1,5,1.73
2023,1,6,1.85
2023,1,7,3.53
2023,1,8,9.29
2023,1,9,7.73
2023,1,10,2.59
2023,1,11,5.7
2023,1,12,3.11
2023,1,13,4.26
2023,1,14,9.08
2023,1,15,7.9
2023,1,16,4.04
2023,1,17,7.46
2023,1,18,7.34
2023,1,19,18.29
2023,1,20,9.02
2023,1,21,14.4
2023,1,22,34.62
2023,1,23,2.07
2023,1,24,2.63
2023,1,25,10.0
2023,1,26,16.42
2023,1,27,14.39
2023,1,28,14.34
2023,1,29,10.66
2023,1,30,1.99
2023,1,31,10.08
2023,2,1,6.66
2023,2,2,0.95
2023,2,3,0.0
2023,2,4,4.14
2023,2,5,4.48
2023,2,6,10.31
2023,2,7,9.73
2023,2,8,7.8
2023,2,9,23.85
2023,2,10,21.34
2023,2,11,10.12
2023,2,12,18.7
2023,2,13,14.05
2023,2,14,16.46
2023,2,15,14.78
2023,2,16,26.22
2023,2,17,28.88
2023,2,18,29.05
2023,2,19,43.22
2023,2,20,11.91
2023,2,21,43.04
2023,2,22,25.23
2023,2,23,3.29
2023,2,24,2.96
2023,2,25,3.24
2023,2,26,6.17
2023,2,27,11.77
2023,2,28,3.4
2023,3,1,9.53
2023,3,2,18.7
2023,3,3,3.61
2023,3,4,3.37
2023,3,5,22.56
2023,3,6,12.54
2023,3,7,0.3
2023,3,8,17.21
2023,3,9,4.4
2023,3,10,0.34
2023,3,11,0.01
2023,3,12,4.51
2023,3,13,7.05
2023,3,14,8.59
2023,3,15,1.93
2023,3,16,0.52
2023,3,17,0.0
2023,3,18,0.33
2023,3,19,2.35
2023,3,20,6.4
2023,3,21,8.78
2023,3,22,8.9
2023,3,23,6.77
2023,3,24,1.98
2023,3,25,4.35
2023,3,26,2.79
2023,3,27,2.65
2023,3,28,5.09
2023,3,29,12.74
2023,3,30,7.81
2023,3,31,14.35
2023,4,1,4.3
2023,4,2,4.03
2023,4,3,3.35
2023,4,4,3.62
2023,4,5,0.47
2023,4,6,11.46
2023,4,7,6.33
2023,4,8,10.96
2023,4,9,38.38
2023,4,10,14.78
2023,4,11,8.01
2023,4,12,7.06
2023,4,13,10.98
2023,4,14,3.27
2023,4,15,16.37
2023,4,16,18.24
2023,4,17,5.27
2023,4,18,0.16
2023,4,19,2.23
2023,4,20,1.89
2023,4,21,12.99
2023,4,22,3.45
2023,4,23,3.6
2023,4,24,2.26
2023,4,25,1.31
2023,4,26,1.41
2023,4,27,0.58
2023,4,28,13.07
2023,4,29,8.83
2023,4,30,2.26
2023,5,1,1.83
2023,5,2,3.93
2023,5,3,13.55
2023,5,4,4.51
2023,5,5,1.48
2023,5,6,1.59
2023,5,7,0.3
2023,5,8,0.04
2023,5,9,5.62
2023,5,10,4.33
2023,5,11,6.87
2023,5,12,1.17
2023,5,13,0.0
2023,5,14,0.0
2023,5,15,0.0
2023,5,16,0.0
2023,5,17,0.0
2023,5,18,0.0
2023,5,19,0.29
2023,5,20,0.5
2023,5,21,0.0
2023,5,22,0.0
2023,5,23,0.0
2023,5,24,0.0
2023,5,25,0.0
2023,5,26,0.0
2023,5,27,0.0
2023,5,28,0.01
2023,5,29,0.04
2023,5,30,0.01
2023,5,31,0.01
2023,6,1,0.0
2023,6,2,0.0
2023,6,3,0.0
2023,6,4,0.05
2023,6,5,0.22
2023,6,6,3.69
2023,6,7,1.84
2023,6,8,0.32
2023,6,9,0.04
2023,6,10,0.04
2023,6,11,1.31
2023,6,12,4.15
2023,6,13,0.36
2023,6,14,0.0
2023,6,15,0.0
2023,6,16,0.0
2023,6,17,0.0
2023,6,18,0.0
2023,6,19,0.01
2023,6,20,0.01
2023,6,21,0.0
2023,6,22,0.0
2023,6,23,0.0
2023,6,24,0.0
2023,6,25,0.94
2023,6,26,2.66
2023,6,27,0.0
2023,6,28,0.0
2023,6,29,0.0
2023,6,30,0.21
2023,7,1,6.37
2023,7,2,1.66
2023,7,3,0.39
2023,7,4,9.23
2023,7,5,7.14
2023,7,6,3.46
2023,7,7,29.13
2023,7,8,4.33
2023,7,9,0.1
2023,7,10,0.0
2023,7,11,0.0
2023,7,12,0.03
2023,7,13,0.95
2023,7,14,0.12
2023,7,15,0.0
2023,7,16,0.0
2023,7,17,0.0
2023,7,18,0.0
2023,7,19,0.0
2023,7,20,0.0
2023,7,21,0.0
2023,7,22,0.0
2023,7,23,0.0
2023,7,24,0.01
2023,7,25,0.02
2023,7,26,0.0
2023,7,27,0.0
2023,7,28,0.0
2023,7,29,0.01
2023,7,30,0.13
2023,7,31,0.15
2023,8,1,0.0
2023,8,2,0.0
2023,8,3,0.0
2023,8,4,0.0
2023,8,5,0.07
2023,8,6,0.05
2023,8,7,0.01
2023,8,8,0.0
2023,8,9,0.0
2023,8,10,0.0
2023,8,11,0.0
2023,8,12,0.16
2023,8,13,0.26
2023,8,14,0.08
2023,8,15,0.0
2023,8,16,0.03
2023,8,17,0.31
2023,8,18,0.19
2023,8,19,0.0
2023,8,20,0.09
2023,8,21,0.38
2023,8,22,0.08
2023,8,23,0.0
2023,8,24,0.0
2023,8,25,0.0
2023,8,26,0.0
2023,8,27,0.2
2023,8,28,0.15
2023,8,29,0.0
2023,8,30,0.0
2023,8,31,0.0
2023,9,1,0.0
2023,9,2,0.0
2023,9,3,0.0
2023,9,4,0.0
2023,9,5,0.0
2023,9,6,0.0
2023,9,7,0.0
2023,9,8,0.0
2023,9,9,0.0
2023,9,10,0.0
2023,9,11,0.0
2023,9,12,0.02
2023,9,13,0.37
2023,9,14,0.17
2023,9,15,0.0
2023,9,16,0.0
2023,9,17,0.76
2023,9,18,0.63
2023,9,19,0.0
2023,9,20,0.0
2023,9,21,0.0
2023,9,22,0.0
2023,9,23,0.0
2023,9,24,0.0
2023,9,25,0.0
2023,9,26,0.0
2023,9,27,0.0
2023,9,28,0.0
2023,9,29,0.0
2023,9,30,0.0
2023,10,1,0.0
2023,10,2,0.0
2023,10,3,0.0
2023,10,4,0.0
2023,10,5,0.0
2023,10,6,0.0
2023,10,7,0.0
2023,10,8,0.0
2023,10,9,0.0
2023,10,10,0.0
2023,10,11,0.0
2023,10,12,0.0
2023,10,13,0.01
2023,10,14,0.0
2023,10,15,0.0
2023,10,16,0.0
2023,10,17,0.0
2023,10,18,0.0
2023,10,19,0.0
2023,10,20,0.0
2023,10,21,0.0
2023,10,22,0.0
2023,10,23,0.04
2023,10,24,0.24
2023,10,25,0.0
2023,10,26,0.0
2023,10,27,0.0
2023,10,28,0.0
2023,10,29,0.0
2023,10,30,0.0
2023,10,31,0.01
2023,11,1,0.0
2023,11,2,0.0
2023,11,3,0.05
2023,11,4,9.17
2023,11,5,2.12
2023,11,6,0.0
2023,11,7,0.0
2023,11,8,0.0
2023,11,9,1.73
2023,11,10,2.61
2023,11,11,0.02
2023,11,12,0.03
2023,11,13,0.74
2023,11,14,1.77
2023,11,15,0.75
2023,11,16,2.22
2023,11,17,5.26
2023,11,18,0.01
2023,11,19,0.0
2023,11,20,0.01
2023,11,21,0.01
2023,11,22,0.01
2023,11,23,0.73
2023,11,24,0.99
2023,11,25,3.98
2023,11,26,4.51
2023,11,27,10.6
2023,11,28,30.05
2023,11,29,4.82
2023,11,30,1.27
2023,12,1,164.08
2023,12,2,31.8
2023,12,3,3.84
2023,12,4,128.05
2023,12,5,45.49
2023,12,6,0.36
2023,12,7,11.8
2023,12,8,10.58
2023,12,9,5.68
2023,12,10,15.65
2023,12,11,3.92
2023,12,12,0.97
2023,12,13,8.84
2023,12,14,12.43
2023,12,15,9.7
2023,12,16,6.69
2023,12,17,0.06
2023,12,18,0.02
2023,12,19,0.0
2023,12,20,0.0
2023,12,21,1.61
2023,12,22,1.1
2023,12,23,0.0
2023,12,24,0.02
2023,12,25,20.62
2023,12,26,0.7
2023,12,27,0.46
2023,12,28,0.62
2023,12,29,6.35
2023,12,30,6.46
2023,12,31,1.26
2024,1,1,6.37
2024,1,2,2.03
2024,1,3,1.82
2024,1,4,1.98
2024,1,5,0.43
2024,1,6,1.36
2024,1,7,2.97
2024,1,8,22.03
2024,1,9,13.21
2024,1,10,9.67
2024,1,11,0.94
2024,1,12,0.75
2024,1,13,0.27
2024,1,14,0.34
2024,1,15,2.32
2024,1,16,19.84
2024,1,17,19.16
2024,1,18,20.53
2024,1,19,23.99
2024,1,20,2.66
2024,1,21,3.08
2024,1,22,8.38
2024,1,23,1.89
2024,1,24,0.83
2024,1,25,1.34
2024,1,26,5.43
2024,1,27,1.91
2024,1,28,3.71
2024,1,29,23.52
2024,1,30,6.74
2024,1,31,31.02
2024,2,1,14.37
2024,2,2,7.39
2024,2,3,15.14
2024,2,4,8.49
2024,2,5,32.82
2024,2,6,74.29
2024,2,7,14.36
2024,2,8,1.11
2024,2,9,6.8
2024,2,10,18.28
2024,2,11,36.61
2024,2,12,9.34
2024,2,13,16.89
2024,2,14,3.14
2024,2,15,0.19
2024,2,16,0.18
2024,2,17,4.72
2024,2,18,8.74
2024,2,19,3.83
2024,2,20,1.8
2024,2,21,4.95
2024,2,22,9.8
2024,2,23,1.98
2024,2,24,0.75
2024,2,25,2.12
2024,2,26,17.91
2024,2,27,2.91
2024,2,28,13.1
2024,2,29,9.37
2024,3,1,10.88
2024,3,2,4.36
2024,3,3,0.43
2024,3,4,6.59
2024,3,5,2.26
2024,3,6,6.03
2024,3,7,4.52
2024,3,8,13.52
2024,3,9,15.83
2024,3,10,2.71
2024,3,11,6.68
2024,3,12,12.58
2024,3,13,20.44
2024,3,14,15.45
2024,3,15,7.6
2024,3,16,3.47
2024,3,17,3.74
2024,3,18,1.82
2024,3,19,0.6
2024,3,20,0.69
2024,3,21,2.8
2024,3,22,1.65
2024,3,23,1.16
2024,3,24,0.5
2024,3,25,1.41
2024,3,26,0.59
2024,3,27,0.0
2024,3,28,1.66
2024,3,29,2.02
2024,3,30,2.76
2024,3,31,4.52
2024,4,1,3.61
2024,4,2,6.21
2024,4,3,4.3
2024,4,4,13.66
2024,4,5,54.42
2024,4,6,5.94
2024,4,7,18.59
2024,4,8,17.85
2024,4,9,14.71
2024,4,10,5.3
2024,4,11,3.3
2024,4,12,2.59
2024,4,13,2.24
2024,4,14,6.1
2024,4,15,3.39
2024,4,16,1.51
2024,4,17,3.53
2024,4,18,2.52
2024,4,19,0.64
2024,4,20,10.55
2024,4,21,8.02
2024,4,22,2.63
2024,4,23,6.02
2024,4,24,3.4
2024,4,25,12.69
2024,4,26,5.38
2024,4,27,0.69
2024,4,28,0.06
2024,4,29,0.15
2024,4,30,0.53
2024,5,1,0.09
2024,5,2,0.41
2024,5,3,0.08
2024,5,4,0.09
2024,5,5,0.11
2024,5,6,0.0
2024,5,7,0.52
2024,5,8,1.9
2024,5,9,4.84
2024,5,10,0.73
2024,5,11,0.07
2024,5,12,0.0
2024,5,13,0.0
2024,5,14,0.0
2024,5,15,0.0
2024,5,16,0.06
2024,5,17,0.44
2024,5,18,0.1
2024,5,19,0.2
2024,5,20,0.25
2024,5,21,0.03
2024,5,22,0.02
2024,5,23,0.02
2024,5,24,2.89
2024,5,25,2.75
2024,5,26,0.05
2024,5,27,0.38
2024,5,28,0.06
2024,5,29,0.23
2024,5,30,0.21
2024,5,31,0.0
2024,6,1,0.3
2024,6,2,0.28
2024,6,3,1.83
2024,6,4,0.43
2024,6,5,0.1
2024,6,6,1.24
2024,6,7,4.54
2024,6,8,3.48
2024,6,9,2.79
2024,6,10,0.28
2024,6,11,0.07
2024,6,12,0.98
2024,6,13,0.49
2024,6,14,3.33
2024,6,15,7.79
2024,6,16,0.37
2024,6,17,0.5
2024,6,18,0.09
2024,6,19,0.0
2024,6,20,0.0
2024,6,21,0.0
2024,6,22,0.0
2024,6,23,0.6
2024,6,24,1.33
2024,6,25,1.59
2024,6,26,0.63
2024,6,27,2.89
2024,6,28,7.86
2024,6,29,0.94
2024,6,30,0.15
2024,7,1,0.68
2024,7,2,11.7
2024,7,3,6.17
2024,7,4,2.1
2024,7,5,0.01
2024,7,6,0.3
2024,7,7,0.21
2024,7,8,0.0
2024,7,9,0.0
2024,7,10,0.0
2024,7,11,0.01
2024,7,12,0.01
2024,7,13,0.0
2024,7,14,0.0
2024,7,15,0.0
2024,7,16,0.0
2024,7,17,0.0
2024,7,18,0.0
2024,7,19,0.02
2024,7,20,0.02
2024,7,21,0.0
2024,7,22,0.0
2024,7,23,0.06
2024,7,24,0.0
2024,7,25,0.0
2024,7,26,0.0
2024,7,27,0.01
2024,7,28,0.04
2024,7,29,0.04
2024,7,30,1.12
2024,7,31,0.98
2024,8,1,1.2
2024,8,2,0.49
2024,8,3,0.03
2024,8,4,0.0
2024,8,5,0.0
2024,8,6,0.0
2024,8,7,0.0
2024,8,8,0.04
2024,8,9,0.01
2024,8,10,0.0
2024,8,11,0.0
2024,8,12,0.0
2024,8,13,0.0
2024,8,14,0.0
2024,8,15,0.0
2024,8,16,0.0
2024,8,17,0.0
2024,8,18,0.0
2024,8,19,0.0
2024,8,20,0.0
2024,8,21,0.0
2024,8,22,0.0
2024,8,23,0.0
2024,8,24,0.02
2024,8,25,0.04
2024,8,26,0.02
2024,8,27,0.02
2024,8,28,0.0
2024,8,29,0.0
2024,8,30,0.0
2024,8,31,0.0
2024,9,1,0.0
2024,9,2,0.0
2024,9,3,0.0
2024,9,4,1.09
2024,9,5,0.71
2024,9,6,0.01
2024,9,7,0.2
2024,9,8,0.26
2024,9,9,0.0
2024,9,10,0.0
2024,9,11,0.0
2024,9,12,0.19
2024,9,13,0.07
2024,9,14,0.0
2024,9,15,0.01
2024,9,16,0.02
2024,9,17,0.0
2024,9,18,0.0
2024,9,19,0.0
2024,9,20,0.0
2024,9,21,0.0
2024,9,22,0.04
2024,9,23,5.16
2024,9,24,4.19
2024,9,25,2.55
2024,9,26,2.6
2024,9,27,1.22
2024,9,28,0.0
2024,9,29,0.0
2024,9,30,0.04
2024,10,1,0.07
2024,10,2,0.01
2024,10,3,0.0
2024,10,4,0.01
2024,10,5,0.02
2024,10,6,0.02
2024,10,7,0.23
2024,10,8,0.11
2024,10,9,0.0
2024,10,10,0.0
2024,10,11,0.0
2024,10,12,0.0
2024,10,13,0.0
2024,10,14,0.01
2024,10,15,0.01
2024,10,16,0.0
2024,10,17,0.0
2024,10,18,0.0
2024,10,19,1.16
2024,10,20,4.49
2024,10,21,3.77
2024,10,22,8.51
2024,10,23,1.77
2024,10,24,0.11
2024,10,25,0.05
2024,10,26,0.0
2024,10,27,0.0
2024,10,28,0.0
2024,10,29,0.0
2024,10,30,0.12
2024,10,31,6.67
2024,11,1,19.52
2024,11,2,11.6
2024,11,3,18.77
2024,11,4,3.21
2024,11,5,0.16
2024,11,6,0.01
2024,11,7,0.0
2024,11,8,0.44
2024,11,9,1.25
2024,11,10,0.68
2024,11,11,0.0
2024,11,12,3.95
2024,11,13,3.86
2024,11,14,0.03
2024,11,15,4.61
2024,11,16,0.82
2024,11,17,5.49
2024,11,18,0.6
2024,11,19,1.83
2024,11,20,2.09
2024,11,21,1.48
2024,11,22,5.81
2024,11,23,2.71
2024,11,24,6.85
2024,11,25,2.09
2024,11,26,5.9
2024,11,27,24.61
2024,11,28,3.46
2024,11,29,19.99
2024,11,30,22.39
2024,12,1,7.12
2024,12,2,14.92
2024,12,3,5.37
2024,12,4,4.87
2024,12,5,13.45
2024,12,6,13.17
2024,12,7,4.66
2024,12,8,10.21
2024,12,9,8.02
2024,12,10,43.14
2024,12,11,24.4
2024,12,12,41.58
2024,12,13,6.3
2024,12,14,18.2
2024,12,15,22.59
2024,12,16,6.42
2024,12,17,6.8
2024,12,18,13.78
2024,12,19,0.39
2024,12,20,0.15
2024,12,21,12.48
2024,12,22,10.24
2024,12,23,11.65
2024,12,24,21.68
2024,12,25,21.83
2024,12,26,16.04
2024,12,27,0.33
2024,12,28,15.42
2024,12,29,1.58
2024,12,30,3.89
2024,12,31,4.14
