-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -8.3669   longitude 114.1667 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.56 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2022,12,27,2.2
2022,12,28,19.3
2022,12,29,44.66
2022,12,30,13.77
2022,12,31,5.56
2023,1,1,21.76
2023,1,2,6.58
2023,1,3,1.0
2023,1,4,0.56
2023,1,5,3.71
2023,1,6,2.44
2023,1,7,0.77
2023,1,8,1.6
2023,1,9,0.62
2023,1,10,0.41
2023,1,11,0.65
2023,1,12,0.71
2023,1,13,1.03
2023,1,14,7.11
2023,1,15,15.17
2023,1,16,18.51
2023,1,17,18.97
2023,1,18,3.02
2023,1,19,12.21
2023,1,20,13.87
2023,1,21,15.14
2023,1,22,6.59
2023,1,23,2.57
2023,1,24,5.42
2023,1,25,5.82
2023,1,26,10.05
2023,1,27,34.01
2023,1,28,25.99
2023,1,29,16.78
2023,1,30,3.34
2023,1,31,5.24
2023,2,1,3.94
2023,2,2,3.65
2023,2,3,0.79
2023,2,4,24.81
2023,2,5,16.04
2023,2,6,16.26
2023,2,7,10.5
2023,2,8,8.58
2023,2,9,10.03
2023,2,10,59.31
2023,2,11,25.42
2023,2,12,48.91
2023,2,13,17.8
2023,2,14,15.67
2023,2,15,9.62
2023,2,16,10.75
2023,2,17,19.72
2023,2,18,24.92
2023,2,19,5.1
2023,2,20,3.57
2023,2,21,1.94
2023,2,22,4.88
2023,2,23,10.54
2023,2,24,14.07
2023,2,25,18.22
2023,2,26,17.89
2023,2,27,16.86
2023,2,28,4.68
2023,3,1,3.0
2023,3,2,20.89
2023,3,3,1.3
2023,3,4,1.44
2023,3,5,10.93
2023,3,6,15.61
2023,3,7,2.28
2023,3,8,16.82
2023,3,9,3.66
2023,3,10,3.13
2023,3,11,0.3
2023,3,12,1.16
2023,3,13,0.7
2023,3,14,27.93
2023,3,15,4.49
2023,3,16,1.79
2023,3,17,0.87
2023,3,18,0.63
2023,3,19,3.35
2023,3,20,3.8
2023,3,21,0.91
